"","date","precip.mm","tempMax","tempMin"
"5013","2013-10-02",0,24.6,12.3
"5014","2013-10-03",0,20.9,9.3
"5015","2013-10-04",0,17.4,12.6
"5016","2013-10-05",0,17.3,11.3
"5017","2013-10-06",6.2,15,7.7
"5018","2013-10-07",13.2,23.9,8.8
"5019","2013-10-08",0,14.3,6.4
"5020","2013-10-09",0,17.5,4
"5021","2013-10-10",0,19.3,5.6
"5022","2013-10-11",0,21.6,6
"5023","2013-10-12",0,22.1,8.6
"5024","2013-10-13",0,20.1,8.3
"5025","2013-10-14",3.4,17.7,9.9
"5026","2013-10-15",0,16.2,11.2
"5027","2013-10-16",12.2,18.3,13.5
"5028","2013-10-17",4.6,17.4,11.8
"5029","2013-10-18",1.8,15.3,8.9
"5030","2013-10-19",6.4,15.8,5.6
"5031","2013-10-20",1,12.7,1.9
"5032","2013-10-21",0.2,15.1,1.6
"5033","2013-10-22",2.2,13.6,5.6
"5034","2013-10-23",0,9.1,1.1
"5035","2013-10-24",0,6,-0.6
"5036","2013-10-25",0,7.6,-1.1
"5037","2013-10-26",4.8,6.6,2.7
"5038","2013-10-27",0.6,7.7,2.2
"5039","2013-10-28",1.8,6.6,-3.4
"5040","2013-10-29",0,3.5,-4.9
"5041","2013-10-30",0,6.8,-3
"5042","2013-10-31",22.4,13.4,1
"5043","2013-11-01",18.6,18.5,8.1
"5044","2013-11-02",3.6,8.1,-1.2
"5045","2013-11-03",0,4.7,-3.6
"5046","2013-11-04",0,3.3,-6.2
"5047","2013-11-05",0,8.8,0
"5048","2013-11-06",5.2,13.4,3.3
"5049","2013-11-07",2,13.9,1.8
"5050","2013-11-08",0,4.2,1.3
"5051","2013-11-09",0,3.8,-0.4
"5052","2013-11-10",14.8,5.3,2.3
"5053","2013-11-11",5.4,3.8,-3.7
"5054","2013-11-12",0,-0.1,-5.5
"5055","2013-11-13",0,-7.5,2.2
"5056","2013-11-14",0,6.8,1.3
"5057","2013-11-15",0,10.2,3
"5058","2013-11-16",0,12.1,2
"5059","2013-11-17",7.2,13.2,3.4
"5060","2013-11-18",9.4,14.7,1.2
"5061","2013-11-19",0,1.4,-3.9
"5062","2013-11-20",0,1,-6
"5063","2013-11-21",0,3.4,-6.2
"5064","2013-11-22",6.6,4.8,0.7
"5065","2013-11-23",0,0.7,-6.7
"5066","2013-11-24",0,-5.6,-11.7
"5067","2013-11-25",0.4,0.9,-13.3
"5068","2013-11-26",2.8,2.5,0
"5069","2013-11-27",23.4,1.2,-4.9
"5070","2013-11-28",0.6,-4.9,-9.6
"5071","2013-11-29",0,-5.5,-13.5
"5072","2013-11-30",0,-4.6,-15.2
"5073","2013-12-01",1.2,-1.4,-7.1
"5074","2013-12-02",2.2,0.1,-2.5
"5075","2013-12-03",0,0.6,-1.3
"5076","2013-12-04",0,1.6,-5.6
"5077","2013-12-05",0.4,9.6,-1.1
"5078","2013-12-06",0,3.2,-1.9
"5079","2013-12-07",0,-1.7,-7
"5080","2013-12-08",0,-3,-10.1
"5081","2013-12-09",8,3,-5.2
"5082","2013-12-10",0,0.9,-9.2
"5083","2013-12-11",0.4,-5.3,-14.3
"5084","2013-12-12",0.5,-7.5,-20.2
"5085","2013-12-13",0,-8.7,-20.1
"5086","2013-12-14",5,-15.6,-21.8
"5087","2013-12-15",20.6,-11.3,-16.1
"5088","2013-12-16",0,-13.2,-23.2
"5089","2013-12-17",1.2,-14.6,-25.3
"5090","2013-12-18",0.4,-7.8,-14.9
"5091","2013-12-19",1.4,0.4,-8.5
"5092","2013-12-20",14.6,-0.1,-8.6
"5093","2013-12-21",14.6,-6.5,-8.3
"5094","2013-12-22",21.4,-7.2,-9.2
"5095","2013-12-23",0.4,-5.7,-9.3
"5096","2013-12-24",0,-9.4,-17.2
"5097","2013-12-25",0,-14.1,-21.1
"5098","2013-12-26",2.4,-8.9,-15.9
"5099","2013-12-27",0.2,-4.2,-11
"5100","2013-12-28",1,1.9,-5.3
"5101","2013-12-29",0,1.3,-10.8
"5102","2013-12-30",0.2,-7.9,-18.5
"5103","2013-12-31",0.8,-15.1,-20.9
"5104","2014-01-01",0,-16.5,-24.6
"5105","2014-01-02",1,-22.6,-27.3
"5106","2014-01-03",0,-19.2,-24.3
"5107","2014-01-04",0,-8.6,-23.3
"5108","2014-01-05",14,0.3,-12.6
"5109","2014-01-06",14.7,7.1,-11.1
"5110","2014-01-07",0.2,-11.1,-16.6
"5111","2014-01-08",0,-8.7,-14.7
"5112","2014-01-09",0,-7.8,-12.3
"5113","2014-01-10",0,-4.5,-14.2
"5114","2014-01-11",6.2,7.3,-6.4
"5115","2014-01-12",0,4.5,0.3
"5116","2014-01-13",0,5.1,-0.9
"5117","2014-01-14",5.4,4.2,-1.3
"5118","2014-01-15",0.2,1.9,-4.1
"5119","2014-01-16",0,-0.5,-5.1
"5120","2014-01-17",0.6,0.6,-5.2
"5121","2014-01-18",0.2,2.4,-7
"5122","2014-01-19",1.4,-2.2,-6.4
"5123","2014-01-20",1.2,-6.4,-20.7
"5124","2014-01-21",0,-19.1,-23.8
"5125","2014-01-22",0,-17.6,-25.4
"5126","2014-01-23",0,-17.5,-23.2
"5127","2014-01-24",0,-9.7,-23.8
"5128","2014-01-25",2,-5.3,-15.5
"5129","2014-01-26",0.4,-13.8,-21.5
"5130","2014-01-27",5.2,-6.4,-17.9
"5131","2014-01-28",0,-10.8,-19.9
"5132","2014-01-29",0,-9.6,-14.2
"5133","2014-01-30",0,-4.4,-12.7
"5134","2014-01-31",0,1.3,-7.1
"5135","2014-02-01",12,-1.3,-10.9
"5136","2014-02-02",4.6,-1.1,-7.9
"5137","2014-02-03",0,-6.9,-15.3
"5138","2014-02-04",0,-6.1,-16.8
"5139","2014-02-05",4.6,-7.9,-15.6
"5140","2014-02-06",0.4,-9.3,-20
"5141","2014-02-07",0,-7.6,-12.9
"5142","2014-02-08",0,-5.7,-12.3
"5143","2014-02-09",1.4,-7.1,-12.5
"5144","2014-02-10",0.4,-6.8,-16.1
"5145","2014-02-11",0,-11.1,-19.6
"5146","2014-02-12",0,-9.8,-23.1
"5147","2014-02-13",1.8,-6.1,-18.4
"5148","2014-02-14",11.6,-2.2,-6.1
"5149","2014-02-15",0,-5.6,-11.8
"5150","2014-02-16",0,-9.5,-15.8
"5151","2014-02-17",0,-9.9,-17.4
"5152","2014-02-18",2,-3.4,-15.6
"5153","2014-02-19",0,1.5,-5.4
"5154","2014-02-20",0,2.8,-4.9
"5155","2014-02-21",19.2,4.2,-0.6
"5156","2014-02-22",0,6.1,-1.8
"5157","2014-02-23",0,1.7,-4.3
"5158","2014-02-24",0.2,-4.3,-10.6
"5159","2014-02-25",0,-9,-12.9
"5160","2014-02-26",1.6,-9.7,-14.8
"5161","2014-02-27",0.4,-6.9,-14.8
"5162","2014-02-28",0,-12.1,-18.2
"5163","2014-03-01",2,-3.4,-14.2
"5164","2014-03-02",0.6,-5.5,-16.6
"5165","2014-03-03",0,-13,-18.1
"5166","2014-03-04",1.4,-11,-18.5
"5167","2014-03-05",0,-9,-17.6
"5168","2014-03-06",0,-6.9,-19.4
"5169","2014-03-07",0,0.2,-17.8
"5170","2014-03-08",0.8,3.3,-6.2
"5171","2014-03-09",3,-3.8,-12.6
"5172","2014-03-10",4,0.7,-5.4
"5173","2014-03-11",0,5.2,0.2
"5174","2014-03-12",15.4,1.7,-11.9
"5175","2014-03-13",2.2,-6.7,-15.6
"5176","2014-03-14",0,2.1,-16.7
"5177","2014-03-15",0.4,4.6,-8.4
"5178","2014-03-16",0,-8.4,-14.1
"5179","2014-03-17",0,-6.8,-16.8
"5180","2014-03-18",0,-2.1,-13.8
"5181","2014-03-19",1.8,3.2,-9
"5182","2014-03-20",2.6,2.9,-0.3
"5183","2014-03-21",0.2,2.5,-3
"5184","2014-03-22",9.6,0.6,-3.8
"5185","2014-03-23",0,0,-13.6
"5186","2014-03-24",0,-4.7,-16.5
"5187","2014-03-25",0,-0.6,-11.7
"5188","2014-03-26",0,-2.4,-10.4
"5189","2014-03-27",0.2,-1.6,-13.1
"5190","2014-03-28",15.2,4.1,-2.7
"5191","2014-03-29",0,3.2,0.5
"5192","2014-03-30",15.2,0.5,-1.4
"5193","2014-03-31",0,6.2,-1.8
"5194","2014-04-01",0,5,-3.5
"5195","2014-04-02",0,5,1.2
"5196","2014-04-03",0,2.9,-2.2
"5197","2014-04-04",16.8,7,-3.4
"5198","2014-04-05",1.2,4.7,0.4
"5199","2014-04-06",0,7.1,-1.2
"5200","2014-04-07",6.4,13,-0.1
"5201","2014-04-08",22.6,5.2,2.6
"5202","2014-04-09",0,4.8,-0.9
"5203","2014-04-10",4,16.2,-1.6
"5204","2014-04-11",0,11.8,2.9
"5205","2014-04-12",0,14.3,1.5
"5206","2014-04-13",8.2,11.7,2.6
"5207","2014-04-14",9,24.5,2.2
"5208","2014-04-15",9,16.2,-5.1
"5209","2014-04-16",0,0.6,-7.3
"5210","2014-04-17",0,7.7,-2.9
"5211","2014-04-18",0,10.8,1.7
"5212","2014-04-19",0.4,10.6,0.9
"5213","2014-04-20",0,14.1,-2.6
"5214","2014-04-21",1.2,19.2,7.4
"5215","2014-04-22",10.4,12.7,7
"5216","2014-04-23",0,11.8,3.6
"5217","2014-04-24",0,13.2,1.4
"5218","2014-04-25",0,11.9,-0.3
"5219","2014-04-26",11.4,8.4,2.8
"5220","2014-04-27",2,10.4,2.3
"5221","2014-04-28",0,12.3,1.8
"5222","2014-04-29",2.8,16.5,5.7
"5223","2014-04-30",30.8,10.6,5.1
"5224","2014-05-01",8.2,16.1,6.1
"5225","2014-05-02",0.6,13,8.1
"5226","2014-05-03",0.8,16.3,7.9
"5227","2014-05-04",19.4,12,7.3
"5228","2014-05-05",0,13.4,6.3
"5229","2014-05-06",0,15,4.2
"5230","2014-05-07",0,15.8,3.2
"5231","2014-05-08",0,16.8,5.2
"5232","2014-05-09",4.2,20.8,8.8
"5233","2014-05-10",4.4,23.8,11.9
"5234","2014-05-11",0,21.9,11.4
"5235","2014-05-12",0,22.4,9.1
"5236","2014-05-13",1.4,18.4,8.3
"5237","2014-05-14",0,24.9,13.6
"5238","2014-05-15",0,28.2,17.5
"5239","2014-05-16",29.8,22.2,10.3
"5240","2014-05-17",10.8,15.4,8.3
"5241","2014-05-18",0,16.6,6.3
"5242","2014-05-19",0,20.2,9.2
"5243","2014-05-20",0,22.8,8.7
"5244","2014-05-21",0,23.8,10.4
"5245","2014-05-22",1,19,12.9
"5246","2014-05-23",0,20.8,10.8
"5247","2014-05-24",0,21.4,11.4
"5248","2014-05-25",4.6,25.2,9.4
"5249","2014-05-26",3.6,22.8,16.3
"5250","2014-05-27",4.2,16.9,8.6
"5251","2014-05-28",0.6,16.1,8.1
"5252","2014-05-29",0,20.5,6.1
"5253","2014-05-30",2,22.6,12
"5254","2014-05-31",0,20.2,9.1
"5255","2014-06-01",0,25.2,9.7
"5256","2014-06-02",0,30.4,15.7
"5257","2014-06-03",22,28.1,19.1
"5258","2014-06-04",0.2,21.3,14
"5259","2014-06-05",0.6,17,13.4
"5260","2014-06-06",0,23,12.9
"5261","2014-06-07",0,27.5,13.3
"5262","2014-06-08",0,28,14.6
"5263","2014-06-09",0,27.9,19.2
"5264","2014-06-10",0.4,24.6,15.8
"5265","2014-06-11",10.4,24.1,13.1
"5266","2014-06-12",26.2,17.9,12.9
"5267","2014-06-13",41.4,19.9,16.8
"5268","2014-06-14",1.4,19.8,14.6
"5269","2014-06-15",0,23.6,13.6
"5270","2014-06-16",0,24.8,11.4
"5271","2014-06-17",23.4,27.2,14
"5272","2014-06-18",2,25.7,16.6
"5273","2014-06-19",0,24.6,14.6
"5274","2014-06-20",0,21.7,12.1
"5275","2014-06-21",0,22.1,10.4
"5276","2014-06-22",0,23.8,11.5
"5277","2014-06-23",0,26.8,13.4
"5278","2014-06-24",40,21.9,19.2
"5279","2014-06-25",0.2,24,18.2
"5280","2014-06-26",0,26.3,17
"5281","2014-06-27",0,28.4,15
"5282","2014-06-28",0,29.2,16.3
"5283","2014-06-29",0,30.7,19.1
"5284","2014-06-30",0,29.7,22.8
"5285","2014-07-01",0,33.2,21.6
"5286","2014-07-02",0,29.8,21.2
"5287","2014-07-03",0.6,24.4,18.9
"5288","2014-07-04",3.2,23.4,16
"5289","2014-07-05",0,27.7,14.5
"5290","2014-07-06",0,27.7,18.7
"5291","2014-07-07",10,23.4,19.5
"5292","2014-07-08",7,30.6,19
"5293","2014-07-09",0,23.5,17.7
"5294","2014-07-10",0,23.1,14.3
"5295","2014-07-11",0,25.4,13.4
"5296","2014-07-12",0,27.4,16
"5297","2014-07-13",11,23.9,19.6
"5298","2014-07-14",0,24.1,17.6
"5299","2014-07-15",2.8,21.9,17.6
"5300","2014-07-16",0,24.8,16.6
"5301","2014-07-17",0.2,23.4,14
"5302","2014-07-18",0,26.2,14
"5303","2014-07-19",0,27.5,16.5
"5304","2014-07-20",0,28,18.9
"5305","2014-07-21",0,29.4,20.8
"5306","2014-07-22",0,29.7,20.5
"5307","2014-07-23",11.4,26.4,17.7
"5308","2014-07-24",0,22.9,13.8
"5309","2014-07-25",0,25.8,14.7
"5310","2014-07-26",0.2,26,15.9
"5311","2014-07-27",10.2,25,18
"5312","2014-07-28",9.8,18.5,14.2
"5313","2014-07-29",0,21.3,12
"5314","2014-07-30",0.8,24,13.8
"5315","2014-07-31",12.8,21.8,14.3
"5316","2014-08-01",0,26.1,14.8
"5317","2014-08-02",0,27.8,16.1
"5318","2014-08-03",0,28,16.6
"5319","2014-08-04",0.6,27.7,18.3
"5320","2014-08-05",1.6,25.4,17.7
"5321","2014-08-06",0,25.6,14.9
"5322","2014-08-07",6.2,23.1,15.9
"5323","2014-08-08",0,27,14
"5324","2014-08-09",0,28.7,15.4
"5325","2014-08-10",0,28.6,16.6
"5326","2014-08-11",0,29.7,17.8
"5327","2014-08-12",2.2,27.9,19.1
"5328","2014-08-13",44.4,21.1,16
"5329","2014-08-14",0,17.6,12
"5330","2014-08-15",5.2,17.5,12.2
"5331","2014-08-16",13.2,18.5,14.6
"5332","2014-08-17",0,22.8,14.6
"5333","2014-08-18",0,22.2,11.7
"5334","2014-08-19",0,23.5,10.6
"5335","2014-08-20",0,27.3,12.8
"5336","2014-08-21",0,23.1,17.9
"5337","2014-08-22",0,23.8,17.3
"5338","2014-08-23",0,26,14.7
"5339","2014-08-24",0,27.7,14.5
"5340","2014-08-25",0,28.9,17.6
"5341","2014-08-26",0.4,28.6,17
"5342","2014-08-27",0,25.6,18.4
"5343","2014-08-28",0,21.9,14.2
"5344","2014-08-29",0,22.6,11.4
"5345","2014-08-30",0.2,27.3,16.7
"5346","2014-08-31",11.2,25.3,19.8
"5347","2014-09-01",0,25.9,18.7
"5348","2014-09-02",4.4,28.6,18.3
"5349","2014-09-03",0,25.5,18
"5350","2014-09-04",0.4,27.7,16.3
"5351","2014-09-05",3,30.8,20.1
"5352","2014-09-06",5,23.2,10.6
"5353","2014-09-07",0,22.1,10.6
"5354","2014-09-08",0,24.7,11.4
"5355","2014-09-09",0,23.1,14.3
"5356","2014-09-10",0,24.8,14.6
"5357","2014-09-11",7.2,25.1,10.1
"5358","2014-09-12",0,14.1,6.1
"5359","2014-09-13",19,12.6,5.9
"5360","2014-09-14",0,10.9,4.6
"5361","2014-09-15",0.2,18.3,4.8
"5362","2014-09-16",0.4,18.6,9.3
"5363","2014-09-17",2.6,17.2,8
"5364","2014-09-18",0.2,12.4,3.4
"5365","2014-09-19",0,13,1.2
"5366","2014-09-20",0.2,19.8,9.2
"5367","2014-09-21",6.2,23.2,14
"5368","2014-09-22",0,14,6.9
"5369","2014-09-23",1.2,17.2,7.3
"5370","2014-09-24",0,21.8,6.7
"5371","2014-09-25",0,22.8,10.8
"5372","2014-09-26",0,25.5,11.9
"5373","2014-09-27",0,25.5,12.8
"5374","2014-09-28",0,24.8,14.8
"5375","2014-09-29",0,18,8.7
"5376","2014-09-30",0,17.3,9.3
"5377","2014-10-01",0,16.6,10.4
"5378","2014-10-02",0,20.3,8.7
"5379","2014-10-03",0,23.1,8.8
"5380","2014-10-04",23.6,16.6,9.8
"5381","2014-10-05",0,13.7,7.9
"5382","2014-10-06",0.4,16.3,8
"5383","2014-10-07",4,18.2,11.9
"5384","2014-10-08",19.8,17.5,8.7
"5385","2014-10-09",0.8,12.5,5.2
"5386","2014-10-10",0,11.8,4.6
"5387","2014-10-11",0,13.1,2.6
"5388","2014-10-12",0,13.2,2.6
"5389","2014-10-13",0,17.8,2.2
"5390","2014-10-14",0,24.8,13.7
"5391","2014-10-15",6.4,23.6,18.2
"5392","2014-10-16",7.6,21.7,14.6
"5393","2014-10-17",0.4,18.4,14.3
"5394","2014-10-18",1.4,16.9,5.9
"5395","2014-10-19",0,7.5,3
"5396","2014-10-20",1.2,6.8,1.8
"5397","2014-10-21",3,7.4,5.6
"5398","2014-10-22",0,12.6,6
"5399","2014-10-23",5.8,8.6,6.9
"5400","2014-10-24",1,11.5,4.9
"5401","2014-10-25",3.8,13.1,5.2
"5402","2014-10-26",0.8,10.9,7.2
"5403","2014-10-27",0.2,11.2,5.7
"5404","2014-10-28",6.2,13.7,7
"5405","2014-10-29",0.6,14.2,8.5
"5406","2014-10-30",0,10,2.8
"5407","2014-10-31",0,7.2,1.5
"5408","2014-11-01",0,6.9,1.9
"5409","2014-11-02",0,7.6,-0.3
"5410","2014-11-03",0,6.3,-1
"5411","2014-11-04",2.4,11.7,4.3
"5412","2014-11-05",2,12.2,5.7
"5413","2014-11-06",3,8.3,2.6
"5414","2014-11-07",1.8,4.8,-0.2
"5415","2014-11-08",0.2,4.4,-1.4
"5416","2014-11-09",0,6.5,2.7
"5417","2014-11-10",0,7.1,3.5
"5418","2014-11-11",0,12.5,0.2
"5419","2014-11-12",3.8,8.4,1.6
"5420","2014-11-13",0,4.7,-0.8
"5421","2014-11-14",0,2.1,-4
"5422","2014-11-15",0,1.6,-4.9
"5423","2014-11-16",1.2,3.3,-0.6
"5424","2014-11-17",12.6,1.5,-0.6
"5425","2014-11-18",2,1.5,-4.7
"5426","2014-11-19",0.6,-2,-7.7
"5427","2014-11-20",0.4,-0.1,-5.1
"5428","2014-11-21",0,-4.6,-8.2
"5429","2014-11-22",3.8,3,-7.9
"5430","2014-11-23",0,7.9,2.8
"5431","2014-11-24",16,18,6.8
"5432","2014-11-25",0,7.8,2
"5433","2014-11-26",0,2.5,-0.9
"5434","2014-11-27",0,-0.1,-3.8
"5435","2014-11-28",0.4,-2.8,-8.2
"5436","2014-11-29",0,-0.8,-8.3
"5437","2014-11-30",0.6,6.8,-0.9
"5438","2014-12-01",0.2,6.2,-8.7
"5439","2014-12-02",5.6,-3.2,-14.9
"5440","2014-12-03",6,3.3,-3.2
"5441","2014-12-04",0,0.1,-11.3
"5442","2014-12-05",2.2,-4.6,-13.1
"5443","2014-12-06",0.6,-1.1,-6
"5444","2014-12-07",0,-4.9,-12.9
"5445","2014-12-08",0,-2.3,-13.9
"5446","2014-12-09",6.8,0.2,-4.8
"5447","2014-12-10",20,0.2,-0.8
"5448","2014-12-11",5,0.4,-3.2
"5449","2014-12-12",2,-1.7,-4.2
"5450","2014-12-13",0,-1.6,-5.9
"5451","2014-12-14",0,-0.9,-4.8
"5452","2014-12-15",0,-0.1,-1.9
"5453","2014-12-16",0,0.6,-1.4
"5454","2014-12-17",2.2,0.6,-0.2
"5455","2014-12-18",2,0.4,-2.4
"5456","2014-12-19",0,-2.4,-11.5
"5457","2014-12-20",0,-7.7,-15.6
"5458","2014-12-21",0.2,-7.2,-10.3
"5459","2014-12-22",0,-5.5,-8.6
"5460","2014-12-23",5.6,3.1,-5.8
"5461","2014-12-24",32,6.2,2.3
"5462","2014-12-25",1,7.8,3.5
"5463","2014-12-26",0,4.5,1.4
"5464","2014-12-27",0.2,7.4,0.9
"5465","2014-12-28",0.8,8.3,-3.3
"5466","2014-12-29",0,-0.7,-11.1
"5467","2014-12-30",0,-10.6,-14.5
"5468","2014-12-31",0,-6.3,-14.9
"5469","2015-01-01",1.8,-3,-7.6
"5470","2015-01-02",0,-3.4,-14.2
"5471","2015-01-03",20,-8.5,-17.7
"5472","2015-01-04",27.2,3,-8.6
"5473","2015-01-05",0,-5.3,-17.9
"5474","2015-01-06",2.2,-8.6,-19.1
"5475","2015-01-07",3.8,-9,-26.4
"5476","2015-01-08",2.2,-7.4,-27.5
"5477","2015-01-09",2.6,-6.1,-14.6
"5478","2015-01-10",0.4,-9,-13.4
"5479","2015-01-11",0,-4.2,-12.2
"5480","2015-01-12",4.2,-1.9,-16.9
"5481","2015-01-13",0,-17,-23.1
"5482","2015-01-14",0,-14.4,-23.3
"5483","2015-01-15",0.8,-4.7,-20.8
"5484","2015-01-16",1.4,-2.4,-20.2
"5485","2015-01-17",0,-14.9,-23.9
"5486","2015-01-18",5,2.7,-15.2
"5487","2015-01-19",1,1.4,-13.6
"5488","2015-01-20",0,-13.7,-18.3
"5489","2015-01-21",0,-10.6,-20.8
"5490","2015-01-22",0,-9.3,-18.1
"5491","2015-01-23",0,-0.2,-12.3
"5492","2015-01-24",0.4,-0.7,-2.9
"5493","2015-01-25",0,-1.6,-17.8
"5494","2015-01-26",0,-14.5,-21.6
"5495","2015-01-27",0,-9.6,-16.2
"5496","2015-01-28",0,-8.6,-15.2
"5497","2015-01-29",3.4,-0.2,-16.2
"5498","2015-01-30",4.8,-2.1,-18.6
"5499","2015-01-31",0,-14.7,-22.8
"5500","2015-02-01",0,-14.2,-20.2
"5501","2015-02-02",6.8,-17.3,-22.5
"5502","2015-02-03",0.6,-8.5,-24.4
"5503","2015-02-04",6.4,-3.7,-9.5
"5504","2015-02-05",0.2,-7.1,-22.2
"5505","2015-02-06",2.4,-9.9,-24.3
"5506","2015-02-07",0.2,-12.5,-17.8
"5507","2015-02-08",8.6,-13.9,-18.5
"5508","2015-02-09",0.4,-11.7,-15.6
"5509","2015-02-10",0.2,-7.1,-14.8
"5510","2015-02-11",2.2,-11.1,-17.4
"5511","2015-02-12",5,-7.4,-18.1
"5512","2015-02-13",0,-18,-23.7
"5513","2015-02-14",1.2,-13.9,-20.8
"5514","2015-02-15",0,-13.9,-21.9
"5515","2015-02-16",0,-16.3,-24.1
"5516","2015-02-17",0,-13,-24.2
"5517","2015-02-18",0.2,-7,-21.6
"5518","2015-02-19",6,-8,-18.5
"5519","2015-02-20",1.6,-14.6,-19.6
"5520","2015-02-21",4,-7.6,-17.5
"5521","2015-02-22",1.2,-3.6,-11.6
"5522","2015-02-23",0,-11.1,-24.6
"5523","2015-02-24",0,-8.7,-25.4
"5524","2015-02-25",0.6,-4.6,-17.6
"5525","2015-02-26",0,-12.7,-21.5
"5526","2015-02-27",0,-9.5,-21.8
"5527","2015-02-28",0,-5.5,-17
"5528","2015-03-01",0.2,-3.4,-17.3
"5529","2015-03-02",1,-2.4,-11.9
"5530","2015-03-03",6,-3.7,-19.1
"5531","2015-03-04",0,1.9,-5.8
"5532","2015-03-05",0.4,-5.8,-18.6
"5533","2015-03-06",0,-6.9,-20.6
"5534","2015-03-07",0.4,-2.3,-13.3
"5535","2015-03-08",0.8,-0.3,-6.4
"5536","2015-03-09",1.8,2.5,-3.5
"5537","2015-03-10",0,7.8,-4.1
"5538","2015-03-11",0,7.8,-0.3
"5539","2015-03-12",0,-0.3,-8.8
"5540","2015-03-13",0,-2,-10
"5541","2015-03-14",9,0.3,-3.3
"5542","2015-03-15",2.4,0,-8.1
"5543","2015-03-16",0,2.3,-11.4
"5544","2015-03-17",1.8,1.4,-7.8
"5545","2015-03-18",0,-5.1,-11.8
"5546","2015-03-19",0,-1.9,-12.8
"5547","2015-03-20",0,3.2,-9.9
"5548","2015-03-21",7.4,1.8,-10.3
"5549","2015-03-22",0,-8.9,-15.4
"5550","2015-03-23",0,-6.1,-15.9
"5551","2015-03-24",0,-0.4,-12.9
"5552","2015-03-25",0.6,6.9,-8.7
"5553","2015-03-26",1.4,5.3,1
"5554","2015-03-27",3.4,2.2,-5.5
"5555","2015-03-28",0,-1.8,-9.3
"5556","2015-03-29",0,3.3,-9.8
"5557","2015-03-30",2,4,-0.7
"5558","2015-03-31",0,2.2,-4.9
"5559","2015-04-01",0,2,-6.7
"5560","2015-04-02",3,10.2,-2.8
"5561","2015-04-03",4.2,12.8,5.2
"5562","2015-04-04",9.4,5.4,-4.5
"5563","2015-04-05",0,0.9,-5.2
"5564","2015-04-06",0.6,2.8,-6.2
"5565","2015-04-07",0,5.6,-3.9
"5566","2015-04-08",3.2,6.2,-3.4
"5567","2015-04-09",6.6,6.9,0.2
"5568","2015-04-10",12,11.5,3.1
"5569","2015-04-11",0,8.4,2.6
"5570","2015-04-12",0,16.8,2.3
"5571","2015-04-13",4,22,2.2
"5572","2015-04-14",0,16.8,5.4
"5573","2015-04-15",0,14.3,1.5
"5574","2015-04-16",0,16.3,-0.4
"5575","2015-04-17",0,20.4,6.2
"5576","2015-04-18",0,10.1,2.3
"5577","2015-04-19",0,12.2,0.6
"5578","2015-04-20",12.4,10,5.1
"5579","2015-04-21",17.6,12.1,4.6
"5580","2015-04-22",3,9.6,4.1
"5581","2015-04-23",2.2,6.4,1.7
"5582","2015-04-24",0,4.2,0.7
"5583","2015-04-25",0,12.1,0.6
"5584","2015-04-26",0,12.4,3.2
"5585","2015-04-27",0.8,14.9,5.1
"5586","2015-04-28",0,19.7,3.7
"5587","2015-04-29",0,17,5.9
"5588","2015-04-30",0,16.8,5.8
"5589","2015-05-01",0,19.3,7.6
"5590","2015-05-02",0,23.6,7.3
"5591","2015-05-03",0,25.1,10.4
"5592","2015-05-04",1.6,28.3,13.1
"5593","2015-05-05",0,20.5,9.3
"5594","2015-05-06",0,24.7,7.3
"5595","2015-05-07",0,26.8,11.6
"5596","2015-05-08",0,29.5,12.4
"5597","2015-05-09",9.8,28.1,12.8
"5598","2015-05-10",1.4,25.2,13.4
"5599","2015-05-11",17.6,13.9,7.8
"5600","2015-05-12",9.1,23.3,8.4
"5601","2015-05-13",0,17.1,7
"5602","2015-05-14",0,18.6,5.8
"5603","2015-05-15",0,21.4,7.1
"5604","2015-05-16",0,20.7,14.7
"5605","2015-05-17",0,24,14.5
"5606","2015-05-18",9.4,29.3,11.8
"5607","2015-05-19",0,26.7,12.1
"5608","2015-05-20",0,15.6,6.8
"5609","2015-05-21",0,19.8,8
"5610","2015-05-22",0.4,13.4,3.7
"5611","2015-05-23",0,17.2,2.7
"5612","2015-05-24",0,25.7,12.7
"5613","2015-05-25",24.8,20.9,15.6
"5614","2015-05-26",0,28.7,15
"5615","2015-05-27",0,28.3,20.9
"5616","2015-05-28",6,22.3,12
"5617","2015-05-29",0,25.4,10.3
"5618","2015-05-30",4.2,30.5,11.1
"5619","2015-05-31",2,14.5,8.2
"5620","2015-06-01",2.8,14,9.1
"5621","2015-06-02",2,13.3,6.5
"5622","2015-06-03",0,17.9,4.3
"5623","2015-06-04",0,24.5,8.1
"5624","2015-06-05",8.6,24.6,14
"5625","2015-06-06",0,19.8,8.9
"5626","2015-06-07",0,21.9,7.4
"5627","2015-06-08",27.8,22,14.4
"5628","2015-06-09",8.8,22.4,15.7
"5629","2015-06-10",4,24,15.6
"5630","2015-06-11",0,23,16.3
"5631","2015-06-12",11.4,21.1,13.8
"5632","2015-06-13",0,26.6,12.5
"5633","2015-06-14",0,23.8,12.4
"5634","2015-06-15",0.6,22.1,16.5
"5635","2015-06-16",25.6,22.8,14
"5636","2015-06-17",0,21.9,10.4
"5637","2015-06-18",4.2,27.1,14.9
"5638","2015-06-19",0,20.5,11.8
"5639","2015-06-20",0,24.5,9.8
"5640","2015-06-21",19.6,24.7,18.8
"5641","2015-06-22",6.2,26.6,17.2
"5642","2015-06-23",2.4,27.1,17.3
