"Année-Mois";"Station";"Engin";"Latitude";"Longitude";"Secteur";"Espèce";"Commentaires";"Présence / Absence"
"2007-09";"F121";"Filet maillant";"46.25608";"-72.65855";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2011-09";"F50";"Filet maillant";"45.36316";"-73.84579";"Lac Saint-Louis";"Perchaude";"";"Absence"
"1997-09";"F3";"Filet maillant";"46.6575";"-71.75167";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2013-09";"F115";"Filet maillant";"46.245457";"-72.70303";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"1997-09";"F24";"Filet maillant";"46.22222";"-72.75944";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F226";"Filet maillant";"46.15636";"-73.00537";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F329";"Filet maillant";"45.45029";"-74.00943";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"2002-09";"F028";"Filet maillant";"46.21413";"-72.83627";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2008-09";"F140";"Filet maillant";"46.42816";"-72.28043";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2001-09";"F44";"Filet maillant";"45.73128";"-73.43962";"Montréal-Sorel";"Perchaude";"";"Absence"
"2013-09";"F84";"Filet maillant";"46.18177";"-72.84894";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2004-09";"F214";"Filet maillant";"45.20212";"-74.227";"Lac Saint-François";"Perchaude";"";"Présence"
"2003-09";"F251";"Filet maillant";"46.06405";"-73.09402";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Absence"
"2011-09";"F065";"Filet maillant";"46.15751";"-72.92527";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2011-09";"F29";"Filet maillant";"45.34791";"-73.94375";"Lac Saint-Louis";"Perchaude";"";"Présence"
"1996-09";"F15";"Filet maillant";"45.20417";"-74.18917";"Lac Saint-François";"Perchaude";"";"Présence"
"2008-09";"F106";"Filet maillant";"46.37587";"-72.45456";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"1997-09";"F60";"Filet maillant";"46.67667";"-71.55778";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2013-09";"F76";"Filet maillant";"46.149406";"-72.86285";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2013-08";"F70";"Filet maillant";"46.170506";"-72.89796";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F40";"Filet maillant";"45.71919";"-73.46187";"Montréal-Sorel";"Perchaude";"";"Absence"
"1995-09";"F37";"Filet maillant";"46.13778";"-72.8675";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1995-09";"F48";"Filet maillant";"46.19278";"-72.75056";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2002-09";"F119";"Filet maillant";"46.24847";"-72.67133";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2007-09";"F024";"Filet maillant";"46.22639";"-72.86349";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2009-09";"F21";"Filet maillant";"45.38154";"-73.78372";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2011-09";"F74";"Filet maillant";"45.42818";"-73.77581";"Lac Saint-Louis";"Perchaude";"";"Absence"
"2012-09";"F132";"Filet maillant";"46.40852";"-72.32244";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2010-09";"F87";"Filet maillant";"45.88452";"-73.22089";"Montréal-Sorel";"Perchaude";"";"Présence"
"2005-09";"F48";"Filet maillant";"45.40535";"-73.8587";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2001-09";"F113";"Filet maillant";"46.39832";"-72.42854";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"1997-09";"F2";"Filet maillant";"45.32083";"-73.85583";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2003-09";"F267";"Filet maillant";"46.09512";"-72.98395";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2013-10";"F36";"Filet maillant";"46.225044";"-72.802635";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2007-09";"F064";"Filet maillant";"46.1475";"-72.91322";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2002-09";"F021";"Filet maillant";"46.21475";"-72.88062";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2001-09";"F91";"Filet maillant";"45.9171";"-73.2295";"Montréal-Sorel";"Perchaude";"";"Présence"
"2011-09";"F074";"Filet maillant";"46.16029";"-72.87996";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2005-09";"F15";"Filet maillant";"45.35796";"-73.80753";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2010-09";"F322";"Filet maillant";"45.45133";"-74.08811";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"2010-09";"F9";"Filet maillant";"45.61481";"-73.4932";"Montréal-Sorel";"Perchaude";"";"Présence"
"1995-09";"F126";"Filet maillant";"46.15611";"-73.00694";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2007-09";"F005";"Filet maillant";"46.15731";"-72.97552";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2014-09";"F257";"Filet maillant";"45.2239";"-74.2642";"Lac Saint-François";"Perchaude";"";"Présence"
"2012-10";"F60";"Filet maillant";"45.16622";"-73.25771";"Haut-Richelieu";"Perchaude";"";"Présence"
"2012-08";"F142";"Filet maillant";"46.4451";"-72.28303";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"1997-09";"F33";"Filet maillant";"45.39917";"-73.89639";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2012-08";"F156";"Filet maillant";"46.47169";"-72.23271";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2001-09";"F51";"Filet maillant";"45.7535";"-73.42469";"Montréal-Sorel";"Perchaude";"";"Présence"
"2011-09";"F19";"Filet maillant";"45.37571";"-73.79947";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2008-09";"F138";"Filet maillant";"46.43374";"-72.29863";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2010-09";"F56";"Filet maillant";"45.76626";"-73.40066";"Montréal-Sorel";"Perchaude";"";"Absence"
"2009-09";"F014";"Filet maillant";"46.193";"-72.90838";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2007-09";"F092";"Filet maillant";"46.19266";"-72.82109";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1996-09";"F139";"Filet maillant";"45.19833";"-74.33056";"Lac Saint-François";"Perchaude";"";"Présence"
"1997-09";"F26";"Filet maillant";"46.67028";"-71.87889";"Grondines-Saint-Nicolas";"Perchaude";"";"Présence"
"2011-09";"F032";"Filet maillant";"46.24805";"-72.83204";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2002-09";"F009";"Filet maillant";"46.17687";"-72.9598";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2001-09";"F47";"Filet maillant";"45.73547";"-73.4218";"Montréal-Sorel";"Perchaude";"";"Absence"
"2006-09";"F15";"Filet maillant";"46.66547";"-71.78756";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2007-09";"F027";"Filet maillant";"46.22577";"-72.84778";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1995-09";"F21";"Filet maillant";"46.255";"-72.82583";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2012-08";"F149";"Filet maillant";"46.45984";"-72.25904";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2010-09";"F315";"Filet maillant";"45.48738";"-74.18734";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"2011-09";"F013";"Filet maillant";"46.19305";"-72.92743";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2001-09";"F150";"Filet maillant";"46.45399";"-72.24841";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2001-09";"F147";"Filet maillant";"46.44527";"-72.25671";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"1995-09";"F6";"Filet maillant";"46.14333";"-72.96389";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2009-09";"F204";"Filet maillant";"45.20348";"-74.17255";"Lac Saint-François";"Perchaude";"";"Présence"
"2005-09";"F44";"Filet maillant";"45.40005";"-73.87683";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2002-09";"F096";"Filet maillant";"46.18277";"-72.78973";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2003-09";"F211";"Filet maillant";"46.15963";"-73.0248";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"1997-09";"F8";"Filet maillant";"46.64444";"-71.78";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2007-09";"F090";"Filet maillant";"46.17492";"-72.80974";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2004-09";"F207";"Filet maillant";"45.20304";"-74.18985";"Lac Saint-François";"Perchaude";"";"Présence"
"2006-09";"F24";"Filet maillant";"46.59811";"-71.98793";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2008-09";"F163";"Filet maillant";"46.51103";"-72.23525";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2010-09";"F78";"Filet maillant";"45.85422";"-73.26524";"Montréal-Sorel";"Perchaude";"";"Présence"
"2012-09";"F02";"Filet maillant";"45.05476";"-73.15096";"Baie Missisquoi";"Perchaude";"";"Présence"
"2013-08";"F34";"Filet maillant";"46.239624";"-72.81543";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2007-09";"F021";"Filet maillant";"46.21502";"-72.87934";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2007-09";"F059";"Filet maillant";"46.14173";"-72.94111";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2008-09";"F139";"Filet maillant";"46.42757";"-72.28997";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"1997-09";"F2";"Filet maillant";"46.17306";"-72.96556";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2013-09";"F63";"Filet maillant";"46.14326";"-72.915215";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2006-09";"F32";"Filet maillant";"46.66946";"-71.83805";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"1997-09";"F113";"Filet maillant";"46.69833";"-71.50667";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2014-09";"F251";"Filet maillant";"45.247";"-74.2129";"Lac Saint-François";"Perchaude";"";"Présence"
"1997-09";"F4";"Filet maillant";"46.18306";"-72.93278";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"1997-09";"F42";"Filet maillant";"45.41389";"-73.89";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2012-09";"F140";"Filet maillant";"46.42777";"-72.28";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2010-09";"F210";"Filet maillant";"46.15376";"-73.04427";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2008-09";"F149";"Filet maillant";"46.45952";"-72.25911";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2007-09";"F084";"Filet maillant";"46.18218";"-72.84875";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2005-09";"F77";"Filet maillant";"45.41341";"-73.76378";"Lac Saint-Louis";"Perchaude";"";"Absence"
"1997-09";"F21";"Filet maillant";"46.67806";"-71.88389";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2005-09";"F58";"Filet maillant";"45.39115";"-73.83098";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2013-10";"F86";"Filet maillant";"46.16578";"-72.83273";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2012-08";"F158";"Filet maillant";"46.48428";"-72.2328";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2011-09";"F32";"Filet maillant";"45.34229";"-73.90499";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2009-09";"F235";"Filet maillant";"45.15054";"-74.35613";"Lac Saint-François";"Perchaude";"";"Présence"
"2002-09";"F091";"Filet maillant";"46.18145";"-72.81773";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1997-09";"F129";"Filet maillant";"45.425";"-73.79";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2010-09";"F253";"Filet maillant";"46.07268";"-73.0791";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2002-09";"F003";"Filet maillant";"46.14952";"-72.976";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2001-09";"F94";"Filet maillant";"45.93487";"-73.23658";"Montréal-Sorel";"Perchaude";"";"Absence"
"2010-09";"F303";"Filet maillant";"45.5065";"-74.31516";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"2010-09";"F214";"Filet maillant";"46.06828";"-73.13912";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2012-09";"F138";"Filet maillant";"46.43381";"-72.299";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2001-09";"F86";"Filet maillant";"45.8905";"-73.23489";"Montréal-Sorel";"Perchaude";"";"Absence"
"2012-09";"F106";"Filet maillant";"46.3756";"-72.45512";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2004-09";"F256";"Filet maillant";"45.23274";"-74.25513";"Lac Saint-François";"Perchaude";"";"Présence"
"1996-09";"F126";"Filet maillant";"45.16889";"-74.36806";"Lac Saint-François";"Perchaude";"";"Présence"
"1996-09";"F9";"Filet maillant";"46.45944";"-72.23222";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"1997-09";"F53";"Filet maillant";"46.64972";"-71.67472";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2010-09";"F346";"Filet maillant";"45.50257";"-74.31954";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"2010-09";"F29";"Filet maillant";"45.67835";"-73.44829";"Montréal-Sorel";"Perchaude";"";"Absence"
"1995-09";"F105";"Filet maillant";"46.11278";"-73.12111";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2003-09";"F261";"Filet maillant";"46.03947";"-73.15243";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Absence"
"2010-09";"F215";"Filet maillant";"46.07826";"-73.12799";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2013-09";"F24";"Filet maillant";"46.225574";"-72.86443";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F208";"Filet maillant";"46.14408";"-73.08542";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"1995-09";"F102";"Filet maillant";"46.07083";"-73.155";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2007-09";"F102";"Filet maillant";"46.20452";"-72.77296";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2012-09";"F131";"Filet maillant";"46.41084";"-72.33374";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2001-09";"F144";"Filet maillant";"46.43586";"-72.26757";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2007-09";"F030";"Filet maillant";"46.23564";"-72.83848";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2005-09";"F30";"Filet maillant";"45.33353";"-73.91881";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2013-09";"F10";"Filet maillant";"46.17172";"-72.9442";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2001-09";"F154";"Filet maillant";"46.47466";"-72.24927";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2009-09";"F248";"Filet maillant";"45.23834";"-74.18033";"Lac Saint-François";"Perchaude";"";"Présence"
"2012-08";"F150";"Filet maillant";"46.45361";"-72.24838";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2010-09";"F54";"Filet maillant";"45.75696";"-73.39742";"Montréal-Sorel";"Perchaude";"";"Absence"
"2008-09";"F115";"Filet maillant";"46.39054";"-72.41165";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"1997-09";"F124";"Filet maillant";"45.40722";"-73.89972";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2010-09";"F305";"Filet maillant";"45.50677";"-74.29022";"Lac des Deux-Montagnes";"Perchaude";"";"Absence"
"2009-09";"F236";"Filet maillant";"45.15198";"-74.37133";"Lac Saint-François";"Perchaude";"";"Présence"
"2002-09";"F007";"Filet maillant";"46.17127";"-72.97657";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2008-09";"F128";"Filet maillant";"46.42518";"-72.35811";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2002-09";"F101";"Filet maillant";"46.19757";"-72.77493";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2013-10";"F43";"Filet maillant";"46.258507";"-72.768135";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2009-09";"F048";"Filet maillant";"46.26927";"-72.73772";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2002-09";"F044";"Filet maillant";"46.25022";"-72.74683";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2001-09";"F11";"Filet maillant";"45.62437";"-73.48862";"Montréal-Sorel";"Perchaude";"";"Présence"
"2001-09";"F151";"Filet maillant";"46.45054";"-72.24564";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2004-09";"F262";"Filet maillant";"45.18588";"-74.32057";"Lac Saint-François";"Perchaude";"";"Présence"
"2002-09";"F023";"Filet maillant";"46.21488";"-72.86492";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2009-09";"F61";"Filet maillant";"45.41901";"-73.83294";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2011-09";"F39";"Filet maillant";"45.39577";"-73.92746";"Lac Saint-Louis";"Perchaude";"";"Absence"
"2001-09";"F33";"Filet maillant";"45.68988";"-73.44545";"Montréal-Sorel";"Perchaude";"";"Présence"
"1996-09";"F20";"Filet maillant";"46.41778";"-72.38";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"1995-09";"F19";"Filet maillant";"46.23778";"-72.8525";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2003-09";"F235";"Filet maillant";"46.12813";"-72.99772";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2012-09";"F05";"Filet maillant";"45.04638";"-73.08819";"Baie Missisquoi";"Perchaude";"";"Présence"
"2008-09";"F146";"Filet maillant";"46.4506";"-72.26579";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2004-09";"F238";"Filet maillant";"45.14209";"-74.38406";"Lac Saint-François";"Perchaude";"";"Absence"
"1996-09";"F8";"Filet maillant";"46.44222";"-72.24056";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2011-09";"F80";"Filet maillant";"45.42929";"-73.74828";"Lac Saint-Louis";"Perchaude";"";"Absence"
"2013-09";"F25";"Filet maillant";"46.23635";"-72.86371";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2004-09";"F242";"Filet maillant";"45.09762";"-74.42706";"Lac Saint-François";"Perchaude";"";"Présence"
"2002-09";"F104";"Filet maillant";"46.2142";"-72.76978";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2007-09";"F095";"Filet maillant";"46.20428";"-72.81724";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F42";"Filet maillant";"45.72436";"-73.43528";"Montréal-Sorel";"Perchaude";"";"Absence"
"2001-09";"F12";"Filet maillant";"45.62414";"-73.4585";"Montréal-Sorel";"Perchaude";"";"Présence"
"2001-09";"F39";"Filet maillant";"45.71669";"-73.44158";"Montréal-Sorel";"Perchaude";"";"Absence"
"2005-09";"F9";"Filet maillant";"45.34518";"-73.84998";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2001-09";"F153";"Filet maillant";"46.48009";"-72.25239";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2005-09";"F50";"Filet maillant";"45.36324";"-73.84563";"Lac Saint-Louis";"Perchaude";"";"Absence"
"2007-09";"F110";"Filet maillant";"46.23407";"-72.74423";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1996-09";"F4";"Filet maillant";"46.40833";"-72.31889";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2011-09";"F064";"Filet maillant";"46.14853";"-72.91149";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F201";"Filet maillant";"46.05864";"-73.16153";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"1997-09";"F5";"Filet maillant";"46.66028";"-71.76333";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2010-09";"F206";"Filet maillant";"46.12757";"-73.11387";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2005-09";"F23";"Filet maillant";"45.39277";"-73.77718";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2012-10";"F24";"Filet maillant";"45.07911";"-73.3209";"Haut-Richelieu";"Perchaude";"";"Présence"
"2012-08";"F159";"Filet maillant";"46.49662";"-72.24331";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2009-09";"F051";"Filet maillant";"46.26895";"-72.70522";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2013-10";"F80";"Filet maillant";"45.42946";"-73.74991";"Lac Saint-Louis";"Perchaude";"";"Absence"
"2004-09";"F206";"Filet maillant";"45.21144";"-74.19676";"Lac Saint-François";"Perchaude";"";"Présence"
"2001-09";"F124";"Filet maillant";"46.40116";"-72.36399";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"1995-09";"F15";"Filet maillant";"46.22806";"-72.88722";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F341";"Filet maillant";"45.45057";"-74.06127";"Lac des Deux-Montagnes";"Perchaude";"";"Absence"
"2009-09";"F223";"Filet maillant";"45.18213";"-74.25758";"Lac Saint-François";"Perchaude";"";"Présence"
"2006-09";"F20";"Filet maillant";"46.57254";"-72.04047";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"1997-09";"F58";"Filet maillant";"46.66694";"-71.59944";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2014-09";"F206";"Filet maillant";"45.2114";"-74.1969";"Lac Saint-François";"Perchaude";"";"Présence"
"2002-09";"F027";"Filet maillant";"46.22572";"-72.84872";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2007-09";"F043";"Filet maillant";"46.2585";"-72.76749";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2001-09";"F13";"Filet maillant";"45.63323";"-73.4802";"Montréal-Sorel";"Perchaude";"";"Présence"
"1997-09";"F111";"Filet maillant";"45.39722";"-73.77778";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2010-09";"F246";"Filet maillant";"46.11078";"-73.14505";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Absence"
"2007-09";"F042";"Filet maillant";"46.24735";"-72.76873";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2010-09";"F316";"Filet maillant";"45.50655";"-74.18863";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"1996-09";"F16";"Filet maillant";"45.20139";"-74.20472";"Lac Saint-François";"Perchaude";"";"Présence"
"2013-09";"F65";"Filet maillant";"46.157227";"-72.92512";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2005-09";"F35";"Filet maillant";"45.35998";"-73.86203";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2001-09";"F37";"Filet maillant";"45.71006";"-73.46906";"Montréal-Sorel";"Perchaude";"";"Présence"
"2009-09";"F216";"Filet maillant";"45.21566";"-74.23373";"Lac Saint-François";"Perchaude";"";"Présence"
"2004-09";"F223";"Filet maillant";"45.18241";"-74.25665";"Lac Saint-François";"Perchaude";"";"Présence"
"2013-09";"F56";"Filet maillant";"46.26936";"-72.65769";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2005-09";"F42";"Filet maillant";"45.38437";"-73.88095";"Lac Saint-Louis";"Perchaude";"";"Présence"
"1995-09";"F135";"Filet maillant";"46.13167";"-72.99361";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2013-10";"F77";"Filet maillant";"46.158653";"-72.8685";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F13";"Filet maillant";"45.63297";"-73.48066";"Montréal-Sorel";"Perchaude";"";"Absence"
"2009-09";"F231";"Filet maillant";"45.17234";"-74.30575";"Lac Saint-François";"Perchaude";"";"Présence"
"2007-09";"F053";"Filet maillant";"46.26977";"-72.68838";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2011-09";"F3";"Filet maillant";"45.319";"-73.87356";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2010-09";"F234";"Filet maillant";"46.12195";"-73.0128";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"1997-09";"F18";"Filet maillant";"46.17139";"-72.83583";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2006-09";"F23";"Filet maillant";"46.58989";"-71.99813";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2009-09";"F247";"Filet maillant";"45.25691";"-74.18613";"Lac Saint-François";"Perchaude";"";"Présence"
"2001-09";"F130";"Filet maillant";"46.4082";"-72.34543";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2013-09";"F33";"Filet maillant";"46.22902";"-72.81571";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2002-09";"F103";"Filet maillant";"46.19897";"-72.7571";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2005-09";"F51";"Filet maillant";"45.3736";"-73.85086";"Lac Saint-Louis";"Perchaude";"";"Absence"
"2003-09";"F215";"Filet maillant";"46.07767";"-73.12827";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"1995-09";"F107";"Filet maillant";"46.1375";"-73.10556";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Absence"
"2012-08";"F155";"Filet maillant";"46.46777";"-72.23972";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2005-09";"F80";"Filet maillant";"45.42872";"-73.748";"Lac Saint-Louis";"Perchaude";"";"Absence"
"2007-09";"F034";"Filet maillant";"46.2402";"-72.81178";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1995-09";"F31";"Filet maillant";"46.28667";"-72.71833";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2005-09";"F46";"Filet maillant";"45.37841";"-73.86226";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2005-09";"F75";"Filet maillant";"45.43588";"-73.77615";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2013-10";"F58";"Filet maillant";"45.39213";"-73.832436";"Lac Saint-Louis";"Perchaude";"";"Absence"
"2009-09";"F023";"Filet maillant";"46.21516";"-72.86426";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1996-09";"F137";"Filet maillant";"45.20583";"-74.30833";"Lac Saint-François";"Perchaude";"";"Présence"
"2009-09";"F6";"Filet maillant";"45.33187";"-73.86403";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2001-09";"F123";"Filet maillant";"46.4058";"-72.37053";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2011-09";"F54";"Filet maillant";"45.41148";"-73.84704";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2002-09";"F030";"Filet maillant";"46.2407";"-72.8465";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2013-09";"F93";"Filet maillant";"46.181767";"-72.801186";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2011-09";"F76";"Filet maillant";"45.42118";"-73.76971";"Lac Saint-Louis";"Perchaude";"";"Absence"
"2003-09";"F241";"Filet maillant";"46.0449";"-73.17845";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F58";"Filet maillant";"45.77343";"-73.39377";"Montréal-Sorel";"Perchaude";"";"Présence"
"2012-09";"F07";"Filet maillant";"45.04516";"-73.13345";"Baie Missisquoi";"Perchaude";"";"Présence"
